database,version,topology,provider,zone,workload,database_actual_version,started_at,finished_at,preset,compile,smoke,full_workloads,baseline_matrix,segment_matrix,component_metrics,managed_database_metrics,database_metric_distributions,component_logs,artifacts,replication,pipeline_traces,native_tps,native_otlp_metrics,fault_campaign,cleanup,run_id,iterations,input,evidence,checked_at,note,component_log_observations,retry_attempts,local_cluster,recheck_run_id,recheck_phase,recheck_stage,recheck_verification,run_phase,run_status_checked_at,run_stage,run_stage_checked_at,infrastructure_provisioning,infrastructure_recovery,recovery_evidence
ydb,26.2,single,yandex,ru-central1-a,simple,,2026-09-15T20:04:25.977049999Z,2026-09-15T20:07:29.743508891Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-26.2,,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:16:39.587786+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_read_conflict_sibling_abort"": 1, ""ydb_read_transaction_conflict"": 2, ""ydb_transaction_conflict"": 201, ""ydb_tablet_split_retry"": 4, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,26.2,mirror-3-dc,yandex,"ru-central1-a,ru-central1-b,ru-central1-d",simple,,2026-09-15T23:06:08.874200398Z,2026-09-15T23:09:15.410094398Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbautonomous-73a81601-ydb-mirror-3-dc-26.2-autonomous,,suite-ydb-autonomous.json,catalog-functional-check.json,2026-09-15T23:31:41.830356+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_transaction_conflict"": 70, ""ydb_bootstrap_before_workload"": 12, ""ydb_initial_drop_missing_table"": 14, ""ydb_tablet_split_retry"": 4, ""ydb_finished_transaction_read_abort"": 2, ""ydb_finished_transaction_sibling_abort"": 1, ""ydb_finished_split_wrong_shard"": 3}",,not_verified,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,automatic_verified,,
ydb,26.1,single,yandex,ru-central1-a,simple,,2026-09-15T19:51:57.341608086Z,2026-09-15T19:55:02.183069474Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-26.1,,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:08:13.942451+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_transaction_conflict"": 295, ""ydb_tablet_split_retry"": 4, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,26.1,mirror-3-dc,yandex,"ru-central1-a,ru-central1-b,ru-central1-d",simple,,2026-09-15T23:04:47.727558582Z,2026-09-15T23:07:59.693062294Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbautonomous-73a81601-ydb-mirror-3-dc-26.1-autonomous,,suite-ydb-autonomous.json,catalog-functional-check.json,2026-09-15T23:34:05.580390+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_bootstrap_before_workload"": 12, ""ydb_read_transaction_conflict"": 4, ""ydb_initial_drop_missing_table"": 14, ""ydb_read_conflict_sibling_abort"": 2, ""ydb_transaction_conflict"": 178}",,not_verified,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,automatic_verified,,
ydb,25.4,single,yandex,ru-central1-a,simple,,2026-09-15T19:39:28.637707763Z,2026-09-15T19:42:37.407103501Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-25.4,,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:04:22.361387+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_aborted_volatile_write"": 148, ""ydb_transaction_conflict"": 253, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,25.4,mirror-3-dc,yandex,"ru-central1-a,ru-central1-b,ru-central1-d",simple,,2026-09-15T21:07:43.471389424Z,2026-09-15T21:10:53.526428056Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbchannels-09c363ed-ydb-mirror-3-dc-25.4,,suite-ydb-channelretry.json,catalog-functional-check.json,2026-09-15T21:30:39.580354+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_bootstrap_before_workload"": 12, ""ydb_initial_drop_missing_table"": 14, ""ydb_transaction_conflict"": 62, ""ydb_read_transaction_conflict"": 2, ""ydb_aborted_volatile_write"": 12, ""ydb_read_conflict_sibling_abort"": 1}",,not_verified,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb_managed,managed,dedicated-medium,yandex,"ru-central1-a,ru-central1-b,ru-central1-d",simple,,2026-09-15T18:22:08.166104683Z,2026-09-15T18:25:13.767438858Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,pending,pending,passed,passed,not_applicable,passed,not_applicable,passed,pending,passed,matrix-ydbpopulation-f4bd4b38-ydb-managed-dedicated-medium,,suite-ydb-populationretry.json,catalog-functional-check.json,2026-09-15T18:31:49.146766+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,not_applicable,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb_managed,managed,serverless,yandex,ru-central1-a,simple,,2026-09-15T18:51:04.750552705Z,2026-09-15T18:55:24.115056705Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,pending,pending,passed,passed,not_applicable,passed,not_applicable,passed,pending,passed,matrix-ydbready-cd74e12d-ydb-managed-serverless,,suite-ydb-queryready.json,catalog-functional-check.json,2026-09-15T18:57:38.465933+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,not_applicable,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,single,yandex,ru-central1-a,simple,v26.3.1,2026-09-15T18:44:07.55854485Z,2026-09-15T18:49:30.215743675Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.3,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:53:25.354762+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,three-node,yandex,ru-central1-a,simple,v26.3.1,2026-09-15T20:31:33.648208575Z,2026-09-15T20:36:57.444295571Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.3,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:44:47.728531+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,single,yandex,ru-central1-a,simple,v26.2.6,2026-09-15T18:30:25.682768126Z,2026-09-15T18:35:35.614928585Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.2,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:39:11.162423+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,three-node,yandex,ru-central1-a,simple,v26.2.6,2026-09-15T20:12:39.443966528Z,2026-09-15T20:17:53.274405203Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.2,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:26:37.623769+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,single,yandex,ru-central1-a,simple,v25.4.16,2026-09-15T18:15:29.616401403Z,2026-09-15T18:20:30.251296667Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.4,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:24:12.734170+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,three-node,yandex,ru-central1-a,simple,v25.4.16,2026-09-15T19:55:16.796815274Z,2026-09-15T20:00:28.684142529Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.4,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:11:48.264952+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 91}",,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,single,yandex,ru-central1-a,simple,v25.2.23,2026-09-15T18:03:26.479853403Z,2026-09-15T18:08:17.399301676Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.2,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:11:04.061398+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,three-node,yandex,ru-central1-a,simple,v25.2.23,2026-09-15T19:38:26.000088498Z,2026-09-15T19:43:42.430699152Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.2,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:59:19.611840+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 210}",,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,single,yandex,ru-central1-a,simple,v24.3.36,2026-09-15T17:51:21.119211324Z,2026-09-15T17:56:24.908770507Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.3,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:59:42.658958+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,three-node,yandex,ru-central1-a,simple,v24.3.36,2026-09-15T19:19:17.624468236Z,2026-09-15T19:24:26.475464213Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.3,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:43:51.972382+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 105, ""pebble_concurrent_compaction_retry"": 2}",,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.1,single,yandex,ru-central1-a,simple,v24.1.33,2026-09-15T17:38:02.760055482Z,2026-09-15T17:43:06.494644056Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.1,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:46:42.638540+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.1,three-node,yandex,ru-central1-a,simple,v24.1.33,2026-09-15T18:58:12.023868609Z,2026-09-15T19:03:35.256288043Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.1,,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:25:32.778325+00:00,"All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_queue_owned_lease_elsewhere"": 35, ""pebble_concurrent_compaction_retry"": 1}",,passed,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
pg_noop,0.1.2,single,yandex,ru-central1-d,execute_sql,,2026-09-15T19:39:16.606319712Z,2026-09-15T19:41:21.252898436Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,not_applicable,passed,passed,not_applicable,passed,not_applicable,passed,pending,passed,matrix-pgnoop-f4eb20b2-pg-noop-single,,suite-pg-noop-autoretry.json,catalog-functional-check.json,2026-09-15T19:45:40.283067+00:00,"Native execute_sql throughput and zero terminal errors verified; no logical transactions, TPS, population phase or database replication. Persisted runner/node metrics, logs, traces, artifact downloads and YC cleanup verified.",{},,not_verified,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
noop,builtin,runner-only,yandex,ru-central1-d,execute_sql,,2026-09-15T19:14:08.950884013Z,2026-09-15T19:16:13.969046749Z,smoke-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,not_applicable,passed,passed,not_applicable,passed,not_applicable,passed,pending,passed,matrix-aux-30be9f55-noop-runner-only,,suite-auxiliary.json,catalog-functional-check.json,2026-09-15T19:17:48.891010+00:00,"Native execute_sql throughput and zero terminal errors verified; no logical transactions, TPS, population phase or database replication. Persisted runner/node metrics, logs, traces, artifact downloads and YC cleanup verified.",{},,not_verified,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
